x,y,,,,,left_frame_x,left_frame_y,right_frame_x,right_frame_y
1815.81,1193.84,40.1875,65.9199,185.842,121.574,1921.92,886.426,1896.19,886.426
1815.91,1192.34,40.0876,65.756,184.342,120.593,1921.76,887.407,1896.09,887.407
1815.87,1190.85,40.1274,65.8213,182.854,119.62,1921.82,888.38,1896.13,888.38
1815.92,1188.89,40.0753,65.7358,180.891,118.335,1921.74,889.665,1896.08,889.665
1816.35,1185,39.6481,65.0351,177.004,115.793,1921.04,892.207,1895.65,892.207
1816.88,1181.09,39.1249,64.1769,173.093,113.234,1920.18,894.766,1895.12,894.766
1814.25,1166.09,41.7473,68.4785,158.093,103.422,1924.48,904.578,1897.75,904.578
1814.33,1163.13,41.6742,68.3585,155.129,101.482,1924.36,906.518,1897.67,906.518
1814.31,1159.65,41.6936,68.3903,151.645,99.2036,1924.39,908.796,1897.69,908.796
1814.74,1154.84,41.2595,67.6783,146.838,96.0584,1923.68,911.942,1897.26,911.942
1815.23,1150.01,40.7742,66.8823,142.009,92.8995,1922.88,915.101,1896.77,915.101
1815.8,1146.76,40.1953,65.9327,138.759,90.7739,1921.93,917.226,1896.2,917.226
1816.13,1145.19,39.8724,65.403,137.19,89.7471,1921.4,918.253,1895.87,918.253
1816.8,1153.27,39.1953,64.2923,145.275,95.036,1920.29,912.964,1895.2,912.964
1816.89,1152.7,39.1103,64.1529,144.7,94.6602,1920.15,913.34,1895.11,913.34
1817.7,1152.15,38.2964,62.8179,144.151,94.301,1918.82,913.699,1894.3,913.699
1818.81,1152.53,37.1943,61.0101,144.53,94.5491,1917.01,913.451,1893.19,913.451
1819.55,1153.58,36.4549,59.7973,145.582,95.237,1915.8,912.763,1892.45,912.763
1820.22,1156.32,35.7799,58.6901,148.321,97.0287,1914.69,910.971,1891.78,910.971
1820.46,1159.27,35.5351,58.2885,151.265,98.9549,1914.29,909.045,1891.54,909.045
1688.91,1244.56,167.09,274.079,236.562,154.754,2130.08,853.246,2023.09,853.246
1690.37,1245.97,165.632,271.688,237.97,155.676,2127.69,852.324,2021.63,852.324
1691.81,1249.18,164.185,269.314,241.184,157.779,2125.31,850.221,2020.19,850.221
1693.27,1251.56,162.729,266.925,243.557,159.331,2122.93,848.669,2018.73,848.669
1694.83,1252.95,161.172,264.372,244.945,160.239,2120.37,847.761,2017.17,847.761
1696.32,1254.25,159.683,261.929,246.251,161.093,2117.93,846.907,2015.68,846.907
1699.13,1254.44,156.87,257.315,246.44,161.217,2113.32,846.783,2012.87,846.783
1653.57,1268.94,202.428,332.044,260.937,170.7,2188.04,837.3,2058.43,837.3
1655.56,1269.76,200.44,328.783,261.761,171.239,2184.78,836.761,2056.44,836.761
1657.03,1269.49,198.972,326.375,261.488,171.061,2182.37,836.939,2054.97,836.939
1658.66,1269.26,197.336,323.692,261.259,170.911,2179.69,837.089,2053.34,837.089
1660.02,1268.27,195.979,321.466,260.273,170.266,2177.47,837.734,2051.98,837.734
1662.12,1266.46,193.881,318.025,258.464,169.082,2174.02,838.918,2049.88,838.918
1663.94,1265.2,192.055,315.029,257.198,168.254,2171.03,839.746,2048.06,839.746
1665.19,1263.85,190.805,312.979,255.846,167.37,2168.98,840.63,2046.81,840.63
1660.12,1255.31,195.875,321.296,247.314,161.788,2177.3,846.212,2051.88,846.212
1661.76,1253.41,194.241,318.614,245.409,160.542,2174.61,847.458,2050.24,847.458
1663.21,1250.96,192.792,316.239,242.956,158.938,2172.24,849.062,2048.79,849.062
1665.27,1248.32,190.73,312.857,240.322,157.214,2168.86,850.786,2046.73,850.786
1667.38,1243.72,188.619,309.394,235.721,154.204,2165.39,853.796,2044.62,853.796
1668.98,1240.25,187.018,306.767,232.255,151.937,2162.77,856.063,2043.02,856.063
1671.2,1234.84,184.8,303.129,226.841,148.395,2159.13,859.605,2040.8,859.605
1670.83,1230.93,185.173,303.742,222.929,145.836,2159.74,862.164,2041.17,862.164
1673.19,1224.5,182.812,299.868,216.502,141.632,2155.87,866.368,2038.81,866.368
1674.93,1219.41,181.075,297.019,211.409,138.3,2153.02,869.7,2037.07,869.7
1676.64,1213.82,179.358,294.203,205.817,134.642,2150.2,873.358,2035.36,873.358
1677.97,1207.93,178.034,292.031,199.931,130.791,2148.03,877.209,2034.03,877.209
1679.82,1202.39,176.179,288.988,194.394,127.169,2144.99,880.831,2032.18,880.831
1681.57,1196.9,174.433,286.125,188.898,123.574,2142.12,884.426,2030.43,884.426
1683.67,1190.38,172.325,282.667,182.384,119.313,2138.67,888.687,2028.33,888.687
1685.26,1184.99,170.745,280.074,176.994,115.786,2136.07,892.214,2026.74,892.214
1686.53,1181.02,169.468,277.979,173.02,113.187,2133.98,894.813,2025.47,894.813
1688.21,1177.76,167.793,275.233,169.763,111.056,2131.23,896.944,2023.79,896.944
1688.92,1174.07,167.081,274.065,166.071,108.641,2130.06,899.359,2023.08,899.359
1689.64,1167.8,166.364,272.887,159.802,104.54,2128.89,903.46,2022.36,903.46
1690.98,1161.49,165.021,270.685,153.489,100.409,2126.69,907.591,2021.02,907.591
1694.54,1176.6,161.464,264.851,168.599,110.295,2120.85,897.705,2017.46,897.705
1694.84,1173.58,161.156,264.346,165.579,108.319,2120.35,899.681,2017.16,899.681
1694.03,1170.88,161.973,265.685,162.88,106.553,2121.69,901.447,2017.97,901.447
1693.14,1168.26,162.864,267.148,160.264,104.842,2123.15,903.158,2018.86,903.158
1692.21,1166.07,163.785,268.658,158.065,103.403,2124.66,904.597,2019.79,904.597
1691.48,1164.77,164.525,269.871,156.769,102.555,2125.87,905.445,2020.52,905.445
1691.05,1164.02,164.946,270.562,156.019,102.065,2126.56,905.935,2020.95,905.935
1679.91,1174.35,176.085,288.834,166.347,108.821,2144.83,899.179,2032.09,899.179
1678.59,1173.44,177.41,291.006,165.443,108.23,2147.01,899.77,2033.41,899.77
1676.32,1173.42,179.681,294.733,165.416,108.212,2150.73,899.788,2035.68,899.788
1675.41,1172.97,180.588,296.22,164.975,107.924,2152.22,900.076,2036.59,900.076
1674.02,1172.63,181.975,298.495,164.63,107.698,2154.5,900.302,2037.98,900.302
1673.32,1170.59,182.678,299.648,162.593,106.365,2155.65,901.635,2038.68,901.635
1672.72,1168.35,183.278,300.632,160.346,104.895,2156.63,903.105,2039.28,903.105
1677.59,1155.73,178.407,292.642,147.729,96.6414,2148.64,911.359,2034.41,911.359
1677.67,1152.53,178.332,292.519,144.533,94.5511,2148.52,913.449,2034.33,913.449
1677.46,1149.75,178.535,292.853,141.749,92.7295,2148.85,915.27,2034.54,915.27
1677.06,1146.58,178.939,293.514,138.585,90.6597,2149.51,917.34,2034.94,917.34
1676.88,1143.29,179.115,293.804,135.291,88.5051,2149.8,919.495,2035.12,919.495
1676.72,1137.39,179.282,294.078,129.39,84.6445,2150.08,923.356,2035.28,923.356
1676.77,1129.08,179.23,293.993,121.078,79.207,2149.99,928.793,2035.23,928.793
1829.46,1125.88,26.5357,43.5266,117.876,77.1121,1899.53,930.888,1882.54,930.888
1828.54,1116.56,27.4554,45.0354,108.562,71.019,1901.04,936.981,1883.46,936.981
1827.65,1109.32,28.3494,46.5018,101.315,66.2786,1902.5,941.721,1884.35,941.721
1825.99,1101.78,30.0142,49.2326,93.7806,61.3496,1905.23,946.65,1886.01,946.65
1823.96,1093.56,32.0381,52.5523,85.5587,55.971,1908.55,952.029,1888.04,952.029
1821.75,1085.33,34.2491,56.1791,77.3318,50.5891,1912.18,957.411,1890.25,957.411
1819.7,1078.95,36.3045,59.5506,70.9479,46.4128,1915.55,961.587,1892.3,961.587
1816.17,1071.29,39.8276,65.3295,63.2859,41.4005,1921.33,966.6,1895.83,966.6
1648.83,1064.42,207.174,339.83,56.416,36.9064,1648.83,971.094,1516.17,971.094
1651.45,1058.87,204.551,335.527,50.8683,33.2771,1651.45,974.723,1520.47,974.723
1654.05,1053.58,201.95,331.261,45.5819,29.8189,1654.05,978.181,1524.74,978.181
1656.16,1049.73,199.84,327.8,41.7335,27.3013,1656.16,980.699,1528.2,980.699
1658.51,1046.5,197.492,323.948,38.5026,25.1877,1658.51,982.812,1532.05,982.812
1661.39,1043.27,194.609,319.218,35.2657,23.0702,1661.39,984.93,1536.78,984.93
1663.84,1037.96,192.163,315.206,29.9561,19.5967,1663.84,988.403,1540.79,988.403
1658.65,1031.06,197.346,323.708,23.0586,15.0845,1658.65,992.915,1532.29,992.915
1660.26,1027.82,195.742,321.077,19.8238,12.9684,1660.26,995.032,1534.92,995.032
1661.92,1024.73,194.083,318.355,16.7327,10.9462,1661.92,997.054,1537.64,997.054
1663.36,1016.9,192.636,315.983,8.90396,5.82481,1663.36,1002.18,1540.02,1002.18
1664.75,1011.03,191.25,313.708,3.03227,1.98365,1664.75,1011.03,1542.29,1011.03
1666.12,1021.66,189.875,311.454,13.6586,8.93522,1666.12,1021.66,1544.55,1021.66
1667.67,1030.66,188.33,308.92,22.6552,14.8206,1667.67,1030.66,1547.08,1030.66
1670.86,1024.36,185.14,303.686,16.355,10.6992,1670.86,1024.36,1552.31,1024.36
1673.84,1029.22,182.159,298.797,21.2228,13.8836,1673.84,1029.22,1557.2,1029.22
1677.62,1034.27,178.382,292.601,26.2707,17.1858,1677.62,1034.27,1563.4,1034.27
1680.08,1037.62,175.917,288.559,29.6228,19.3787,1680.08,1037.62,1567.44,1037.62
1682.99,1038.78,173.011,283.791,30.7842,20.1385,1682.99,1038.78,1572.21,1038.78
1685.07,1035.19,170.928,280.374,27.1944,17.7901,1685.07,1035.19,1575.63,1035.19
1687.75,1031.27,168.25,275.982,23.2692,15.2223,1687.75,1031.27,1580.02,1031.27
1708.3,1021.87,147.698,242.271,13.8683,9.07242,1708.3,1021.87,1613.73,1021.87
1710.32,1013.73,145.685,238.968,5.73445,3.75137,1710.32,1013.73,1617.03,1013.73
1711.73,1008.07,144.274,236.654,0.0656929,0.0429751,1711.73,1007.96,1619.35,1007.96
1712.86,1017.68,143.14,234.793,9.67714,6.33061,1712.86,1001.67,1621.21,1001.67
1713.8,1026.8,142.205,233.26,18.7975,12.297,1713.8,995.703,1622.74,995.703
1714.8,1035.01,141.196,231.605,27.0075,17.6678,1714.8,990.332,1624.39,990.332
1714.89,1046.14,141.107,231.459,38.1407,24.9509,1714.89,983.049,1624.54,983.049
1718.91,1034.52,137.093,224.875,26.5204,17.3491,1718.91,990.651,1631.13,990.651
1717.86,1037.85,138.143,226.597,29.8465,19.525,1717.86,988.475,1629.4,988.475
1715.56,1042.62,140.442,230.367,34.6175,22.6461,1715.56,985.354,1625.63,985.354
1714.83,1045.75,141.17,231.562,37.7469,24.6933,1714.83,983.307,1624.44,983.307
1714,1048.25,142,232.924,40.249,26.3302,1714,981.67,1623.08,981.67
1713.74,1048.77,142.264,233.357,40.7706,26.6714,1713.74,981.329,1622.64,981.329
1711.67,1046.02,144.326,236.74,38.0209,24.8726,1711.67,983.127,1619.26,983.127
1710.54,1043.92,145.456,238.593,35.9166,23.496,1710.54,984.504,1617.41,984.504
1711.14,1021.01,144.862,237.618,13.0051,8.50771,1711.14,999.492,1618.38,999.492
1710.78,1020.21,145.22,238.206,12.2086,7.98662,1710.78,1000.01,1617.79,1000.01
1710.91,1017.88,145.094,237.999,9.87913,6.46275,1710.91,1001.54,1618,1001.54
1710.45,1016.01,145.555,238.755,8.0069,5.23797,1710.45,1002.76,1617.25,1002.76
1712.53,1008.09,143.47,235.334,0.0892756,0.0584025,1712.53,1008.09,1620.67,1008.09
1720.54,1012.27,135.458,222.193,4.272,2.79466,1720.54,1012.27,1633.81,1012.27
1695.45,1026.97,160.546,263.346,18.9734,12.412,1695.45,995.588,1592.65,995.588
1687.66,1019.61,168.339,276.128,11.6143,7.59789,1687.66,1019.61,1579.87,1019.61
1721.32,1011.96,134.677,220.911,3.96271,2.59234,1721.32,1011.96,1635.09,1011.96
1718.42,1026.72,137.576,225.667,18.7167,12.2441,1718.42,1026.72,1630.33,1026.72
1677.16,1022.12,178.836,293.346,14.1209,9.23766,1677.16,1022.12,1562.65,1022.12
1647.67,1019.24,208.334,341.733,11.2356,7.35014,1647.67,1000.65,1514.27,1000.65
1662.9,1010.81,193.102,316.747,2.81441,1.84113,1662.9,1006.16,1539.25,1006.16
1699.07,1021.32,156.925,257.406,13.3154,8.7107,1699.07,999.289,1598.59,999.289
1704.68,1033.34,151.318,248.209,25.3434,16.5792,1704.68,991.421,1607.79,991.421
1673.87,1039.28,182.13,298.748,31.2795,20.4625,1673.87,987.538,1557.25,987.538
1668.78,1033.86,187.221,307.099,25.8601,16.9172,1668.78,991.083,1548.9,991.083
1678.08,1035.39,177.919,291.841,27.3929,17.92,1678.08,990.08,1564.16,990.08
1681.02,1033.43,174.981,287.022,25.4287,16.635,1681.02,991.365,1568.98,991.365
1677.16,1028.36,178.841,293.354,20.3615,13.3201,1677.16,994.68,1562.65,994.68
1671.49,1031.08,184.514,302.66,23.076,15.0959,1671.49,992.904,1553.34,992.904
1678.44,1026.82,177.556,291.247,18.8219,12.3129,1678.44,995.687,1564.75,995.687
1676.73,1023.44,179.273,294.063,15.4355,10.0976,1676.73,997.902,1561.94,997.902
1673.15,1020.83,182.848,299.927,12.8318,8.39435,1673.15,999.606,1556.07,999.606
1669.37,1020.65,186.626,306.125,12.6465,8.27313,1669.37,999.727,1549.88,999.727
1665.36,1020.68,190.638,312.704,12.6818,8.29617,1665.36,999.704,1543.3,999.704
1657.24,1020.38,198.756,326.022,12.384,8.10139,1657.24,999.899,1529.98,999.899
1651.04,1022.76,204.964,336.205,14.7573,9.65393,1651.04,998.346,1519.8,998.346
1634.43,1020.82,221.573,363.447,12.8187,8.38575,1634.43,999.614,1492.55,999.614
1634.93,1021.59,221.074,362.63,13.5884,8.88925,1634.93,999.111,1493.37,999.111
1634.56,1019.8,221.437,363.226,11.8015,7.72032,1634.56,1000.28,1492.77,1000.28
1632.08,1010.38,223.922,367.302,2.3827,1.55872,1632.08,1006.44,1488.7,1006.44
1629.62,1019.93,226.381,371.334,11.9305,7.80471,1629.62,1019.93,1484.67,1019.93
1626.14,1013.84,229.863,377.046,5.84248,3.82204,1626.14,1013.84,1478.95,1013.84
1620.9,1015.26,235.103,385.642,7.25695,4.74737,1620.9,1015.26,1470.36,1015.26
1617.36,1014.21,238.639,391.441,6.21181,4.06366,1617.36,1014.21,1464.56,1014.21
1630.54,1019.2,225.463,369.828,11.2026,7.32857,1630.54,1019.2,1486.17,1019.2
1622.75,1019.59,233.254,382.609,11.5862,7.57945,1622.75,1019.59,1473.39,1019.59
1619.02,1013.79,236.978,388.716,5.78502,3.78446,1619.02,1013.79,1467.28,1013.79
1617.8,1014.25,238.198,390.717,6.25054,4.08899,1617.8,1014.25,1465.28,1014.25
1617.13,1009.46,238.866,391.814,1.4573,0.95334,1617.13,1007.05,1464.19,1007.05
1614.84,1009.77,241.161,395.578,1.77011,1.15797,1614.84,1006.84,1460.42,1006.84
1613.65,1011.89,242.352,397.533,3.89411,2.54746,1613.65,1005.45,1458.47,1005.45
1835.73,1017.19,20.2715,33.2516,9.19235,6.01347,1889.25,1001.99,1876.27,1001.99
1835.3,1022.62,20.6987,33.9522,14.6229,9.56604,1889.95,998.434,1876.7,998.434
1831.46,1026.25,24.543,40.2581,18.2539,11.9414,1896.26,996.059,1880.54,996.059
1829.7,1027.7,26.298,43.1368,19.6959,12.8847,1899.14,995.115,1882.3,995.115
1826.23,1028.25,29.7727,48.8364,20.2484,13.2461,1904.84,994.754,1885.77,994.754
1825.34,1029.97,30.6552,50.284,21.9671,14.3705,1906.28,993.63,1886.66,993.63
1823.41,1032.43,32.5902,53.458,24.4284,15.9806,1909.46,992.019,1888.59,992.019
1575.6,1032.86,280.403,459.947,24.8626,16.2646,2315.95,991.735,2136.4,991.735
1572.39,1032.04,283.609,465.207,24.0373,15.7248,2321.21,992.275,2139.61,992.275
1569.18,1029.77,286.824,470.48,21.7703,14.2417,2326.48,993.758,2142.82,993.758
1567.48,1025.97,288.523,473.267,17.9677,11.7541,2329.27,996.246,2144.52,996.246
1569.99,1016.08,286.013,469.15,8.07991,5.28573,2325.15,1002.71,2142.01,1002.71
1571.45,1010.44,284.548,466.746,2.43668,1.59403,2322.75,1010.44,2140.55,1010.44
1566.11,1018.83,289.893,475.514,10.8311,7.0855,2331.51,1018.83,2145.89,1018.83
1555.05,1024.51,300.948,493.648,16.5142,10.8033,2349.65,1024.51,2156.95,1024.51
1552.96,1034.4,303.043,497.084,26.4035,17.2727,2353.08,1034.4,2159.04,1034.4
1552.7,1043.1,303.3,497.506,35.0994,22.9614,2353.51,1043.1,2159.3,1043.1
1551.45,1052.61,304.554,499.563,44.6137,29.1854,2355.56,1052.61,2160.55,1052.61
1550.52,1060.69,305.479,501.08,52.6889,34.4681,2357.08,1060.69,2161.48,1060.69
1549.94,1064.92,306.056,502.025,56.9207,37.2365,2358.03,1064.92,2162.06,1064.92
1548.94,1069.51,307.057,503.669,61.5095,40.2384,2359.67,1069.51,2163.06,1069.51
1569.32,1044.68,286.676,470.238,36.6828,23.9972,2326.24,1044.68,2142.68,1044.68
1584.44,1022.89,271.561,445.444,14.8907,9.74121,2301.44,1022.89,2127.56,1022.89
1567.46,1045.97,288.544,473.3,37.9697,24.8391,2329.3,1045.97,2144.54,1045.97
1559.46,1044.28,296.543,486.422,36.2824,23.7353,2342.42,1044.28,2152.54,1044.28
1566.46,1039.01,289.537,474.93,31.0109,20.2868,2330.93,1039.01,2145.54,1039.01
1582.67,1036.17,273.33,448.345,28.168,18.427,2304.34,1036.17,2129.33,1036.17
1586.27,1034.18,269.733,442.446,26.1846,17.1295,2298.45,1034.18,2125.73,1034.18
1579.32,1034.24,276.681,453.841,26.24,17.1657,2309.84,1034.24,2132.68,1034.24
1578.11,1037.7,277.89,455.824,29.6965,19.4269,2311.82,1037.7,2133.89,1037.7
1587.26,1034.7,268.744,440.822,26.6969,17.4646,2296.82,1034.7,2124.74,1034.7
1587.03,1030,268.974,441.2,21.9991,14.3914,2297.2,1030,2124.97,1030
1591.29,1028.97,264.71,434.205,20.973,13.7201,2290.21,1028.97,2120.71,1028.97
1587.62,1033.15,268.384,440.232,25.1494,16.4523,2296.23,1033.15,2124.38,1033.15
1592.26,1036.67,263.735,432.607,28.6715,18.7564,2288.61,1036.67,2119.74,1036.67
1596.82,1035.16,259.181,425.137,27.1618,17.7688,2281.14,1035.16,2115.18,1035.16
1592.12,1019.88,263.881,432.847,11.8781,7.77047,2288.85,1019.88,2119.88,1019.88
1594.41,1016.59,261.59,429.089,8.59069,5.61987,2285.09,1016.59,2117.59,1016.59
1598.16,1014.68,257.844,422.944,6.68424,4.37271,2278.94,1014.68,2113.84,1014.68
1600.47,1013.15,255.529,419.146,5.15456,3.37202,2275.15,1013.15,2111.53,1013.15
1603.51,1016.39,252.491,414.163,8.38783,5.48717,2270.16,1016.39,2108.49,1016.39
1608.43,1014.76,247.567,406.086,6.76102,4.42294,2262.09,1014.76,2103.57,1014.76
1611.6,1018.08,244.404,400.897,10.0796,6.59387,2256.9,1018.08,2100.4,1018.08
1603.34,1011.21,252.656,414.433,3.21046,2.10022,2270.43,1011.21,2108.66,1011.21
1604.66,1018.08,251.339,412.274,10.0847,6.59723,2268.27,1018.08,2107.34,1018.08
1607.79,1018.85,248.208,407.137,10.8514,7.09877,2263.14,1018.85,2104.21,1018.85
1611.64,1021.95,244.358,400.823,13.9511,9.12654,2256.82,1021.95,2100.36,1021.95
1611.96,1021.25,244.035,400.293,13.2509,8.66853,2256.29,1021.25,2100.04,1021.25
1611.14,1024.33,244.861,401.647,16.33,10.6828,2257.65,1024.33,2100.86,1024.33
1611.66,1025.8,244.341,400.795,17.8009,11.645,2256.8,1025.8,2100.34,1025.8
1603.13,1029.17,252.871,414.787,21.1735,13.8513,2270.79,1029.17,2108.87,1029.17
1606.6,1031.55,249.402,409.096,23.5465,15.4037,2265.1,1031.55,2105.4,1031.55
1610.77,1032.6,245.227,402.248,24.6045,16.0958,2258.25,1032.6,2101.23,1032.6
1613.58,1032.17,242.42,397.643,24.1719,15.8128,2253.64,1032.17,2098.42,1032.17
1614.99,1030.57,241.008,395.327,22.5655,14.762,2251.33,1030.57,2097.01,1030.57
1618.94,1028.79,237.058,388.848,20.7946,13.6034,2244.85,1028.79,2093.06,1028.79
1621.17,1027.91,234.826,385.186,19.9099,13.0247,2241.19,1027.91,2090.83,1027.91
1628.5,1052.34,227.497,373.165,44.3403,29.0066,2229.17,1052.34,2083.5,1052.34
1633.11,1052.12,222.887,365.603,44.1221,28.8639,2221.6,1052.12,2078.89,1052.12
1640.57,1051.9,215.425,353.364,43.8982,28.7174,2209.36,1051.9,2071.43,1051.9
1645.64,1050.41,210.36,345.055,42.409,27.7432,2201.06,1050.41,2066.36,1050.41
1652.36,1047.02,203.639,334.03,39.0197,25.526,2190.03,1047.02,2059.64,1047.02
1657.14,1047.45,198.859,326.189,39.4537,25.8099,2182.19,1047.45,2054.86,1047.45
1664.07,1045.38,191.93,314.824,37.3785,24.4524,2170.82,1045.38,2047.93,1045.38
1671.35,1046.62,184.652,302.886,38.6187,25.2636,2158.89,1046.62,2040.65,1046.62
1681.91,1050.71,174.093,285.566,42.7059,27.9374,2141.57,1050.71,2030.09,1050.71
1689.33,1047.76,166.675,273.398,39.76,26.0103,2129.4,1047.76,2022.67,1047.76
1696.23,1047.8,159.767,262.067,39.8041,26.0391,2118.07,1047.8,2015.77,1047.8
1704.54,1045.57,151.458,248.437,37.5746,24.5806,2104.44,1045.57,2007.46,1045.57
1711.19,1045.57,144.808,237.53,37.57,24.5776,2093.53,1045.57,2000.81,1045.57
1720.4,1044.66,135.6,222.426,36.6636,23.9846,2078.43,1044.66,1991.6,1044.66
1730.01,1043.71,125.985,206.654,35.7065,23.3585,2062.65,1043.71,1981.99,1043.71
1731.75,1051.44,124.248,203.806,43.4401,28.4177,2059.81,1051.44,1980.25,1051.44
1742.7,1048.65,113.303,185.853,40.6519,26.5937,2041.85,1048.65,1969.3,1048.65
1753.27,1046.75,102.73,168.509,38.746,25.3469,2024.51,1046.75,1958.73,1046.75
1765.06,1044.39,90.936,149.163,36.3894,23.8053,2005.16,1044.39,1946.94,1044.39
1776.4,1040.53,79.6037,130.575,32.5339,21.2831,1986.57,1040.53,1935.6,1040.53
1790.01,1035.76,65.9853,108.236,27.7611,18.1608,1964.24,1035.76,1921.99,1035.76
1808.7,1032.15,47.2991,77.5851,24.1467,15.7963,1933.59,1032.15,1903.3,1032.15
1792.31,1032.63,63.6869,104.466,24.6299,16.1124,1960.47,1032.63,1919.69,1032.63
1806.13,1027.66,49.8696,81.8015,19.6577,12.8597,1937.8,1027.66,1905.87,1027.66
1823.27,1025.02,32.7298,53.687,17.0175,11.1325,1909.69,1025.02,1888.73,1025.02
1840.06,1019.25,15.9353,26.1388,11.2525,7.36119,1882.14,1019.25,1871.94,1019.25
1855.9,1015.03,0.0955059,0.156659,7.02912,4.59832,1855.9,1015.03,1855.84,1015.03
1837,1008.02,19.0007,31.167,0.0166948,0.0109214,1837,1007.99,1824.83,1007.99
1821.53,1013.69,34.4728,56.546,5.69134,3.72317,1821.53,1004.28,1799.45,1004.28
1820.29,1015.32,35.7051,58.5673,7.32364,4.79099,1820.29,1015.32,1797.43,1015.32
1804.55,1010.7,51.4544,84.4011,2.70423,1.76906,1804.55,1010.7,1771.6,1010.7
1786.73,1011.62,69.2665,113.618,3.62051,2.36847,1786.73,1005.63,1742.38,1005.63
1767,1019.83,89.0025,145.992,11.8317,7.74005,1767,1000.26,1710.01,1000.26
1748.01,1025.65,107.988,177.133,17.6472,11.5445,1748.01,996.456,1678.87,996.456
1726.41,1034.88,129.592,212.572,26.8841,17.5871,1726.41,990.413,1643.43,990.413
1708.15,1040.69,147.85,242.519,32.6924,21.3868,1708.15,986.613,1613.48,986.613
1729.72,1024.2,126.283,207.142,16.1959,10.5951,1729.72,997.405,1648.86,997.405
1706.48,1033.06,149.521,245.26,25.064,16.3964,1706.48,991.604,1610.74,991.604
1682.06,1037.56,173.942,285.319,29.5618,19.3388,1682.06,988.661,1570.68,988.661
